State,Units,Coal (T Btu),Natural Gas (T Btu),Crude Oil (T Btu),Fuel Ethanol (T Btu),Biodiesel (T Btu),Renewable Diesel (T Btu)
Utah,Thermal,3.0,1076.0,556.4,400.0,113.3,0.0
Utah,Thermal,0.0,3.3,3.0,1076.0,564.1,463.7
Vermont,Thermal,0.0,0.0,0.0,0.0,NA,7.9
Vermont,Thermal,3.0,10.0,0.0,0.0,0.0,0.0
Vermont,Thermal,NA,6.9,2.0,9.0,0.0,0.0
Vermont,Thermal,0.0,0.0,NA,6.8,2.0,9.0
Vermont,Thermal,0.0,0.0,0.0,0.0,NA,6.7
Vermont,Thermal,2.0,9.0,0.0,0.0,0.0,0.0
Vermont,Thermal,NA,6.9,2.0,9.0,0.0,0.0
Vermont,Thermal,0.0,0.0,NA,6.7,3.0,9.0
Vermont,Thermal,0.0,0.0,0.0,0.0,NA,6.5
Vermont,Thermal,2.0,9.0,0.0,0.0,0.0,0.0
Vermont,Thermal,NA,6.8,2.0,9.0,0.0,0.0
Vermont,Thermal,0.0,1.8,NA,6.2,3.0,11.0
Vermont,Thermal,0.0,0.0,0.0,17.4,NA,6.1
Vermont,Thermal,3.0,27.0,0.0,0.0,0.0,27.7
Vermont,Thermal,NA,5.8,3.0,36.0,0.0,0.0
Vermont,Thermal,0.0,39.2,NA,6.6,3.0,49.0
Vermont,Thermal,0.0,0.0,0.0,36.0,NA,8.0
Vermont,Thermal,3.0,47.0,0.0,0.0,0.0,38.1
Vermont,Thermal,NA,9.4,3.0,50.0,0.0,0.0
Vermont,Thermal,0.0,35.5,NA,11.5,3.0,49.0
Vermont,Thermal,0.0,0.0,0.0,37.5,NA,12.7
Vermont,Thermal,3.0,53.0,0.0,0.0,0.0,32.5
Vermont,Thermal,NA,14.4,2.0,49.0,0.0,0.0
Vermont,Thermal,0.0,39.4,0.0,14.3,3.0,57.0
Vermont,Thermal,0.0,0.0,0.0,46.2,0.0,13.8
Vermont,Thermal,2.0,62.0,0.0,0.0,0.0,31.3
Vermont,Thermal,0.0,16.0,3.0,50.0,0.0,0.0
Vermont,Thermal,0.0,36.2,0.0,16.1,3.0,55.0
Vermont,Thermal,0.0,0.0,0.0,31.9,0.0,17.3
Vermont,Thermal,3.0,52.0,0.0,0.0,0.0,21.8
Vermont,Thermal,0.0,13.0,3.0,38.0,0.0,0.0
Vermont,Thermal,0.0,36.9,0.0,12.8,3.0,53.0
Vermont,Thermal,0.0,0.0,0.0,43.6,0.0,12.6
Vermont,Thermal,3.0,59.0,0.0,0.0,0.0,38.2
Vermont,Thermal,0.0,9.1,3.0,50.0,0.0,0.0
Vermont,Thermal,0.0,38.3,0.0,5.3,4.0,48.0
Vermont,Thermal,0.0,0.0,0.0,43.1,0.0,6.3
Vermont,Thermal,3.0,53.0,0.0,0.0,0.0,39.1
Vermont,Thermal,0.0,6.5,3.0,48.0,0.0,0.0
Vermont,Thermal,0.0,35.4,0.0,8.1,3.0,46.0
Vermont,Thermal,0.0,0.0,0.0,45.1,0.0,8.3
Vermont,Thermal,3.0,57.0,0.0,0.0,0.0,40.5
Vermont,Thermal,0.0,9.1,3.0,53.0,0.0,0.0
Vermont,Thermal,0.0,39.9,0.0,9.1,4.0,53.0
Vermont,Thermal,0.0,0.0,0.0,44.8,0.0,9.0
Vermont,Thermal,3.0,57.0,0.0,0.0,0.0,35.2
Vermont,Thermal,0.0,8.1,4.0,47.0,0.0,0.0
Vermont,Thermal,0.0,42.4,0.0,8.4,4.0,55.0
Vermont,Thermal,0.0,0.0,0.0,47.4,0.0,8.8
Vermont,Thermal,4.0,60.0,0.0,0.0,0.0,43.6
Vermont,Thermal,0.0,8.0,3.0,54.0,0.0,0.0
Vermont,Thermal,0.0,41.4,0.0,11.2,3.0,56.0
Vermont,Thermal,0.0,0.0,0.0,46.3,0.0,12.2
Vermont,Thermal,4.0,62.0,0.0,0.0,0.0,40.2
Vermont,Thermal,0.0,10.0,4.0,54.0,0.0,0.0
Vermont,Thermal,0.0,42.5,0.0,12.1,4.0,58.0
Vermont,Thermal,0.0,0.0,0.0,53.3,0.0,12.4
Vermont,Thermal,5.0,70.0,0.0,0.0,0.0,49.3
Vermont,Thermal,0.0,12.1,2.0,63.0,0.0,0.0
Virginia,Thermal,752.4,2.3,(s),0.0,NA,56.1
Virginia,Thermal,4.0,815.0,921.1,3.2,(s),0.0
Virginia,Thermal,NA,54.2,3.0,981.0,961.7,4.4
Virginia,Thermal,(s),0.0,NA,56.1,2.0,1024.0
Virginia,Thermal,992.7,3.9,(s),0.0,NA,53.4
Virginia,Thermal,2.0,1052.0,999.0,3.5,(s),0.0
Virginia,Thermal,NA,55.7,2.0,1060.0,964.5,2.9
Virginia,Thermal,(s),0.0,NA,56.8,2.0,1026.0
Virginia,Thermal,960.3,2.9,(s),0.0,NA,55.5
Virginia,Thermal,2.0,1021.0,838.2,2.7,(s),0.0
Virginia,Thermal,NA,54.6,3.0,899.0,930.6,2.9
Virginia,Thermal,0.0,4.8,NA,55.9,4.0,999.0
Virginia,Thermal,867.1,5.2,0.0,74.8,NA,55.5
Virginia,Thermal,4.0,1007.0,862.1,7.3,(s),66.4
Virginia,Thermal,NA,54.8,3.0,994.0,886.8,6.9
Virginia,Thermal,(s),98.8,NA,53.2,4.0,1050.0
Virginia,Thermal,1020.4,7.1,(s),85.5,NA,66.8
Virginia,Thermal,3.0,1182.0,947.7,8.4,(s),102.1
Virginia,Thermal,NA,66.4,2.0,1127.0,803.2,8.7
Virginia,Thermal,(s),154.2,NA,73.1,4.0,1043.0
Virginia,Thermal,961.0,8.7,(s),76.8,NA,79.2
Virginia,Thermal,5.0,1131.0,1063.3,7.9,0.1,125.1
Virginia,Thermal,NA,76.3,3.0,1275.0,1104.5,9.1
Virginia,Thermal,0.1,196.5,0.1,75.4,1.0,1386.0
Virginia,Thermal,1048.6,7.1,0.3,192.9,0.2,83.4
Virginia,Thermal,3.0,1335.0,933.6,4.5,0.4,203.6
Virginia,Thermal,0.5,82.7,4.0,1229.0,1079.4,9.2
Virginia,Thermal,0.2,184.8,0.6,90.0,4.0,1368.0
Virginia,Thermal,1100.9,15.6,0.2,236.9,0.6,90.5
Virginia,Thermal,2.0,1447.0,1106.1,16.0,0.1,224.4
Virginia,Thermal,0.6,82.2,0.0,1429.0,1194.0,20.0
Virginia,Thermal,0.1,189.5,0.7,76.4,2.0,1483.0
Virginia,Thermal,1244.0,19.2,0.1,223.0,0.7,79.7
Virginia,Thermal,(s),1566.0,1155.1,18.7,0.1,151.0
Virginia,Thermal,0.6,91.3,1.0,1418.0,1276.2,15.4
Virginia,Thermal,0.1,252.1,0.5,90.4,4.0,1639.0
Virginia,Thermal,1131.3,15.5,0.1,250.4,0.6,94.5
Virginia,Thermal,4.0,1496.0,1159.7,25.7,0.1,244.3
Virginia,Thermal,0.6,98.1,4.0,1532.0,1046.5,39.5
Virginia,Thermal,0.1,238.3,0.6,104.8,4.0,1434.0
Virginia,Thermal,987.6,52.2,0.1,265.8,0.6,109.9
Virginia,Thermal,4.0,1420.0,913.5,51.4,0.1,264.1
Virginia,Thermal,0.5,115.4,3.0,1348.0,946.7,56.4
Virginia,Thermal,0.1,276.1,0.2,121.0,5.0,1405.0
Virginia,Thermal,956.4,60.8,0.1,284.2,0.3,112.5
Virginia,Thermal,3.0,1418.0,906.0,59.7,(s),285.7
Virginia,Thermal,0.3,109.2,4.0,1365.0,854.7,74.9
Virginia,Thermal,(s),295.7,0.2,112.5,2.0,1341.0
Virginia,Thermal,870.0,74.0,0.1,295.4,0.2,106.1
Virginia,Thermal,2.0,1348.0,863.9,74.2,0.1,269.0
Virginia,Thermal,0.2,81.6,4.0,1292.0,793.4,79.5
Virginia,Thermal,0.1,285.5,0.1,67.4,3.0,1229.0
Virginia,Thermal,827.9,148.8,0.1,258.6,0.1,85.3
Virginia,Thermal,6.0,1327.0,817.8,88.1,0.1,295.3
Virginia,Thermal,0.1,94.0,6.0,1301.0,716.6,92.2
Virginia,Thermal,0.2,291.4,0.4,110.9,6.0,1217.0
Virginia,Thermal,768.4,106.5,0.1,287.9,0.9,104.1
Virginia,Thermal,5.0,1273.0,656.3,116.0,0.1,286.0
Virginia,Thermal,1.0,103.0,5.0,1168.0,623.3,133.3
Washington,Thermal,3.7,0.0,(s),0.0,NA,58.5
Washington,Thermal,117.0,179.0,0.9,0.0,0.0,0.0
Washington,Thermal,NA,66.3,168.0,235.0,1.0,0.0
Washington,Thermal,0.0,11.5,NA,67.1,180.0,259.0
Washington,Thermal,1.0,0.0,0.0,23.3,NA,63.6
Washington,Thermal,201.0,288.0,2.9,0.0,0.0,44.1
Washington,Thermal,NA,67.3,219.0,333.0,0.9,0.0
Washington,Thermal,0.0,40.5,NA,67.2,230.0,339.0
Washington,Thermal,0.6,0.0,0.0,28.7,NA,66.5
Washington,Thermal,237.0,333.0,18.5,0.0,0.0,27.7
Washington,Thermal,NA,67.2,244.0,357.0,42.9,0.0
Washington,Thermal,0.0,31.5,NA,67.0,258.0,400.0
Washington,Thermal,53.0,0.0,0.0,48.3,NA,66.2
Washington,Thermal,235.0,403.0,63.4,0.0,0.0,43.4
Washington,Thermal,NA,65.2,281.0,453.0,60.6,0.0
Washington,Thermal,0.0,36.4,NA,64.3,285.0,447.0
Washington,Thermal,66.6,0.0,0.0,26.6,NA,71.4
Washington,Thermal,322.0,486.0,81.9,0.0,0.0,46.5
Washington,Thermal,NA,78.3,227.0,434.0,76.3,0.0
Washington,Thermal,0.0,45.3,NA,81.0,303.0,506.0
Washington,Thermal,82.2,0.0,0.0,39.3,NA,77.5
Washington,Thermal,271.0,470.0,83.3,0.0,0.0,22.3
Washington,Thermal,NA,88.3,283.0,477.0,75.1,0.0
Washington,Thermal,0.0,22.5,0.1,94.9,319.0,512.0
Washington,Thermal,67.5,0.0,0.0,40.2,0.3,91.1
Washington,Thermal,299.0,498.0,63.0,0.0,0.0,38.1
Washington,Thermal,0.6,104.4,291.0,498.0,62.7,0.0
Washington,Thermal,0.0,57.6,0.7,110.3,284.0,516.0
Washington,Thermal,71.9,0.0,0.0,85.4,0.7,112.0
Washington,Thermal,262.0,532.0,74.5,0.0,0.0,89.3
Washington,Thermal,0.7,117.7,269.0,551.0,72.1,0.0
Washington,Thermal,0.0,57.7,0.8,122.5,238.0,491.0
Washington,Thermal,84.2,0.0,0.0,63.6,0.8,127.4
Washington,Thermal,233.0,509.0,81.7,0.0,0.0,64.7
Washington,Thermal,0.8,108.2,244.0,499.0,81.1,0.0
Washington,Thermal,0.0,60.8,0.6,93.4,298.0,534.0
Washington,Thermal,82.3,0.0,0.0,44.3,0.8,73.9
Washington,Thermal,305.0,506.0,83.2,0.0,0.0,59.6
Washington,Thermal,0.7,95.4,233.0,472.0,74.9,0.0
Washington,Thermal,0.0,74.9,0.7,96.5,230.0,477.0
Washington,Thermal,77.2,0.0,0.0,70.4,0.7,96.3
Washington,Thermal,224.0,468.0,78.4,0.0,0.0,72.9
Washington,Thermal,0.6,90.1,282.0,524.0,72.1,0.0
Washington,Thermal,0.0,58.7,0.2,89.7,336.0,557.0
Washington,Thermal,71.3,0.0,0.0,65.5,0.3,94.2
Washington,Thermal,356.0,587.0,72.8,0.0,0.0,72.6
Washington,Thermal,0.3,87.1,273.0,505.0,64.0,0.0
Washington,Thermal,0.0,63.6,0.3,89.1,331.0,548.0
Washington,Thermal,66.5,0.0,0.0,89.7,0.3,89.2
Washington,Thermal,274.0,520.0,72.1,0.0,0.0,86.2
Washington,Thermal,0.2,92.7,187.0,438.0,91.3,0.0
Washington,Thermal,0.0,94.5,0.2,87.6,268.0,542.0
Washington,Thermal,97.7,0.0,0.0,79.4,0.2,95.7
Washington,Thermal,247.0,520.0,90.0,0.0,0.0,93.7
Washington,Thermal,0.1,92.6,247.0,523.0,82.7,0.0
Washington,Thermal,0.0,86.0,0.1,81.3,248.0,498.0
Washington,Thermal,40.3,0.0,0.0,97.3,0.0,103.7
Washington,Thermal,284.0,525.0,0.0,0.0,0.0,85.1
Washington,Thermal,1.7,79.1,278.0,443.0,0.0,0.0
West Virginia,Thermal,2971.5,228.7,13.3,0.0,NA,13.4
West Virginia,Thermal,3.0,3230.0,3730.4,227.2,20.5,0.0
West Virginia,Thermal,NA,11.9,2.0,3992.0,3741.4,231.8
West Virginia,Thermal,21.3,0.0,NA,12.1,2.0,4009.0
West Virginia,Thermal,3842.1,231.6,20.7,0.0,NA,11.5
West Virginia,Thermal,3.0,4109.0,3645.1,259.6,19.2,0.0
West Virginia,Thermal,NA,11.6,3.0,3938.0,3535.7,253.9
West Virginia,Thermal,18.0,0.0,NA,11.5,3.0,3822.0
West Virginia,Thermal,3652.1,265.6,18.1,0.0,NA,10.7
West Virginia,Thermal,3.0,3949.0,2991.7,257.6,17.2,0.0
West Virginia,Thermal,NA,10.3,3.0,3280.0,3128.3,235.6
West Virginia,Thermal,15.5,0.0,NA,11.8,4.0,3395.0
West Virginia,Thermal,2972.1,229.1,13.8,0.0,NA,12.0
West Virginia,Thermal,4.0,3231.0,2605.8,222.8,15.5,0.0
West Virginia,Thermal,NA,11.8,3.0,2859.0,2769.2,173.8
West Virginia,Thermal,14.4,0.0,NA,11.7,3.0,2972.0
West Virginia,Thermal,2768.8,172.0,14.6,0.0,NA,14.1
West Virginia,Thermal,3.0,2973.0,2422.8,171.4,14.6,0.0
West Virginia,Thermal,NA,14.5,3.0,2626.0,2148.7,165.1
West Virginia,Thermal,13.8,0.0,NA,17.7,3.0,2348.0
West Virginia,Thermal,2891.2,166.9,14.0,0.0,NA,21.1
West Virginia,Thermal,4.0,3097.0,3112.0,176.8,13.5,0.0
West Virginia,Thermal,NA,11.9,3.0,3318.0,2934.3,183.1
West Virginia,Thermal,20.1,0.0,0.0,10.6,3.0,3151.0
West Virginia,Thermal,3344.6,169.6,18.7,0.0,0.0,14.1
West Virginia,Thermal,3.0,3550.0,3003.8,146.9,21.0,0.0
West Virginia,Thermal,0.0,11.7,3.0,3187.0,3413.6,165.4
West Virginia,Thermal,20.4,0.0,0.0,13.7,3.0,3617.0
West Virginia,Thermal,3339.9,170.3,20.6,0.0,0.0,14.0
West Virginia,Thermal,3.0,3548.0,3391.6,159.4,18.2,0.0
West Virginia,Thermal,0.0,20.4,3.0,3593.0,3561.0,186.2
West Virginia,Thermal,16.4,0.0,0.0,18.0,3.0,3785.0
West Virginia,Thermal,3802.2,204.6,15.2,0.0,0.0,18.8
West Virginia,Thermal,3.0,4044.0,3996.5,207.3,13.0,0.0
West Virginia,Thermal,0.0,11.9,4.0,4233.0,4450.0,205.9
West Virginia,Thermal,12.4,0.0,0.0,5.0,4.0,4677.0
West Virginia,Thermal,4391.2,229.1,11.4,0.0,0.0,5.3
West Virginia,Thermal,3.0,4640.0,4250.4,209.1,12.0,0.0
West Virginia,Thermal,0.0,5.3,4.0,4481.0,3383.0,199.3
West Virginia,Thermal,11.9,0.0,0.0,6.9,3.0,3605.0
West Virginia,Thermal,4203.4,212.3,11.1,0.0,0.0,6.8
West Virginia,Thermal,3.0,4437.0,4217.2,209.0,11.3,0.0
West Virginia,Thermal,0.0,7.1,4.0,4448.0,4392.1,190.7
West Virginia,Thermal,9.7,0.0,0.0,7.3,4.0,4604.0
West Virginia,Thermal,4464.1,194.5,8.8,0.0,0.0,5.9
West Virginia,Thermal,3.0,4677.0,4413.0,202.1,8.5,0.0
West Virginia,Thermal,0.0,5.1,3.0,4632.0,4021.5,196.8
West Virginia,Thermal,8.5,0.0,0.0,5.2,3.0,4235.0
West Virginia,Thermal,4015.5,297.6,8.1,0.0,0.0,5.6
West Virginia,Thermal,4.0,4330.0,4085.5,222.4,7.1,0.0
West Virginia,Thermal,0.0,4.8,3.0,4323.0,3805.1,218.6
West Virginia,Thermal,8.4,0.0,0.0,4.2,3.0,4040.0
West Virginia,Thermal,3524.5,212.5,8.6,0.0,0.0,4.3
West Virginia,Thermal,5.0,3755.0,3724.8,222.7,10.1,0.0
West Virginia,Thermal,0.0,4.4,5.0,3967.0,3848.5,250.1
West Virginia,Thermal,9.8,0.0,0.0,12.3,5.0,4126.0
West Virginia,Thermal,3802.0,265.9,10.0,0.0,0.0,10.9
West Virginia,Thermal,6.0,4094.0,3855.3,262.7,11.6,0.0
West Virginia,Thermal,(s),11.9,4.0,4146.0,3870.3,277.2
Wisconsin,Thermal,0.0,0.0,0.0,0.0,NA,39.2
Wisconsin,Thermal,8.0,47.0,0.0,0.0,0.0,0.0
Wisconsin,Thermal,NA,39.4,7.0,46.0,0.0,0.0
Wisconsin,Thermal,0.0,0.0,NA,39.5,7.0,46.0
Wisconsin,Thermal,0.0,0.0,0.0,0.0,NA,39.4
Wisconsin,Thermal,7.0,46.0,0.0,0.0,0.0,0.0
Wisconsin,Thermal,NA,41.0,8.0,49.0,0.0,0.0
Wisconsin,Thermal,0.0,0.0,NA,40.3,7.0,47.0
Wisconsin,Thermal,0.0,0.0,0.0,1.7,NA,38.3
Wisconsin,Thermal,6.0,46.0,0.0,0.0,0.0,37.6
Wisconsin,Thermal,NA,38.4,7.0,83.0,0.0,0.0
Wisconsin,Thermal,0.0,35.5,NA,40.6,8.0,84.0
Wisconsin,Thermal,0.0,0.0,0.0,64.9,NA,42.4
Wisconsin,Thermal,8.0,115.0,0.0,0.0,0.0,92.1
Wisconsin,Thermal,NA,44.5,6.0,143.0,0.0,0.0
Wisconsin,Thermal,0.0,113.4,NA,44.9,6.0,165.0
Wisconsin,Thermal,0.0,0.0,0.0,118.5,NA,52.4
Wisconsin,Thermal,5.0,176.0,0.0,0.0,0.0,117.9
Wisconsin,Thermal,NA,55.5,6.0,179.0,0.0,0.0
Wisconsin,Thermal,0.0,128.2,NA,66.2,8.0,202.0
Wisconsin,Thermal,0.0,0.0,0.0,113.2,NA,69.1
Wisconsin,Thermal,7.0,190.0,0.0,0.0,0.0,108.1
Wisconsin,Thermal,NA,165.3,7.0,280.0,0.0,0.0
Wisconsin,Thermal,0.0,107.2,0.0,174.3,7.0,288.0
Wisconsin,Thermal,0.0,0.0,0.0,113.7,0.0,170.1
Wisconsin,Thermal,8.0,292.0,0.0,0.0,0.0,101.4
Wisconsin,Thermal,0.0,190.8,8.0,300.0,0.0,0.0
Wisconsin,Thermal,0.0,116.5,0.0,191.1,8.0,315.0
Wisconsin,Thermal,0.0,0.0,0.0,116.6,0.0,191.2
Wisconsin,Thermal,8.0,316.0,0.0,0.0,0.0,118.5
Wisconsin,Thermal,0.0,136.5,8.0,263.0,0.0,0.0
Wisconsin,Thermal,0.0,118.1,0.0,136.4,5.0,259.0
Wisconsin,Thermal,0.0,0.0,0.0,121.5,0.0,141.8
Wisconsin,Thermal,5.0,268.0,0.0,0.0,0.0,114.8
Wisconsin,Thermal,0.0,108.0,5.0,228.0,0.0,0.0
Wisconsin,Thermal,0.0,118.8,0.0,81.3,7.0,207.0
Wisconsin,Thermal,0.0,0.0,0.0,115.2,0.0,81.7
Wisconsin,Thermal,8.0,205.0,0.0,0.0,0.0,117.4
Wisconsin,Thermal,0.0,83.8,8.0,209.0,0.0,0.0
Wisconsin,Thermal,0.0,120.4,0.0,78.7,8.0,207.0
Wisconsin,Thermal,0.0,0.0,0.0,120.4,0.0,83.5
Wisconsin,Thermal,7.0,211.0,0.0,0.0,0.0,115.3
Wisconsin,Thermal,0.6,86.1,8.0,210.0,0.0,0.0
Wisconsin,Thermal,0.0,106.3,0.6,95.1,9.0,211.0
Wisconsin,Thermal,0.0,0.0,0.0,41.1,0.6,96.9
Wisconsin,Thermal,8.0,147.0,0.0,0.0,0.0,98.6
Wisconsin,Thermal,0.6,89.4,6.0,194.0,0.0,0.0
Wisconsin,Thermal,0.0,120.1,0.6,93.0,7.0,220.0
Wisconsin,Thermal,0.0,0.0,0.0,120.1,0.6,92.1
Wisconsin,Thermal,7.0,219.0,0.0,0.0,0.0,120.2
Wisconsin,Thermal,0.6,99.0,7.0,227.0,0.0,0.0
Wisconsin,Thermal,0.0,130.0,3.0,72.2,9.0,214.0
Wisconsin,Thermal,0.0,0.0,0.0,127.3,11.0,84.5
Wisconsin,Thermal,7.0,229.0,0.0,0.0,0.0,124.0
Wisconsin,Thermal,15.1,72.4,7.0,218.0,0.0,0.0
Wisconsin,Thermal,0.0,103.5,24.2,102.0,6.0,236.0
Wisconsin,Thermal,0.0,0.0,0.0,127.7,29.4,97.1
Wisconsin,Thermal,6.0,260.0,0.0,0.0,0.0,135.4
Wisconsin,Thermal,41.0,92.4,6.0,274.0,0.0,0.0
Wyoming,Thermal,35.2,198.0,776.7,0.0,NA,1.6
Wyoming,Thermal,2.0,1013.0,56.7,257.1,802.2,0.0
Wyoming,Thermal,NA,1.6,3.0,1120.0,63.8,265.4
Wyoming,Thermal,779.9,0.0,NA,1.5,3.0,1113.0
Wyoming,Thermal,62.4,261.8,790.6,0.0,NA,1.4
Wyoming,Thermal,2.0,1118.0,66.5,270.9,836.7,0.0
Wyoming,Thermal,NA,1.6,3.0,1179.0,80.0,330.9
Wyoming,Thermal,898.7,0.0,NA,1.5,3.0,1314.0
Wyoming,Thermal,125.5,369.1,930.0,0.0,NA,1.6
Wyoming,Thermal,3.0,1429.0,139.9,413.2,859.1,0.0
Wyoming,Thermal,NA,1.6,4.0,1418.0,189.9,414.7
Wyoming,Thermal,812.1,0.0,NA,1.3,4.0,1422.0
Wyoming,Thermal,275.6,394.3,823.1,0.0,NA,1.5
Wyoming,Thermal,4.0,1498.0,386.1,352.1,812.0,0.0
Wyoming,Thermal,NA,1.5,4.0,1556.0,434.6,320.1
Wyoming,Thermal,788.5,0.0,NA,1.6,3.0,1548.0
Wyoming,Thermal,562.9,339.3,778.1,0.0,NA,1.7
Wyoming,Thermal,3.0,1685.0,829.7,338.0,791.5,0.0
Wyoming,Thermal,NA,2.0,2.0,1963.0,1040.7,352.4
Wyoming,Thermal,796.8,0.0,NA,2.6,3.0,2195.0
Wyoming,Thermal,1273.8,415.8,765.0,0.0,NA,3.0
Wyoming,Thermal,3.0,2461.0,1689.9,461.6,732.9,0.0
Wyoming,Thermal,NA,2.7,3.0,2890.0,1805.4,464.8
Wyoming,Thermal,757.3,0.0,0.0,3.3,2.0,3033.0
Wyoming,Thermal,1884.0,458.4,686.1,0.0,0.0,3.4
Wyoming,Thermal,2.0,3034.0,1952.0,508.4,686.2,0.0
Wyoming,Thermal,0.0,3.7,3.0,3154.0,2262.2,598.0
Wyoming,Thermal,720.8,0.0,0.0,3.7,4.0,3589.0
Wyoming,Thermal,2430.7,497.3,745.4,0.0,0.0,3.8
Wyoming,Thermal,3.0,3680.0,2363.2,469.6,703.8,0.0
Wyoming,Thermal,0.0,4.3,3.0,3544.0,2536.3,571.1
Wyoming,Thermal,668.5,0.0,0.0,3.1,2.0,3781.0
Wyoming,Thermal,2850.2,587.2,661.1,0.0,0.0,3.3
Wyoming,Thermal,2.0,4104.0,2972.7,752.5,624.7,0.0
Wyoming,Thermal,0.0,2.7,3.0,4355.0,3194.5,857.1
Wyoming,Thermal,602.4,0.0,0.0,2.1,2.0,4658.0
Wyoming,Thermal,3356.5,877.1,579.6,0.0,0.0,2.2
Wyoming,Thermal,3.0,4818.0,3301.8,943.9,561.5,0.0
Wyoming,Thermal,0.0,1.6,2.0,4811.0,3633.4,720.0
Wyoming,Thermal,508.5,0.0,0.0,1.4,3.0,4866.0
Wyoming,Thermal,4093.4,789.9,461.3,0.0,0.3,1.7
Wyoming,Thermal,3.0,5350.0,4551.8,775.3,457.5,0.0
Wyoming,Thermal,0.3,1.5,3.0,5789.0,4817.1,779.8
Wyoming,Thermal,425.5,0.0,0.1,1.3,4.0,6028.0
Wyoming,Thermal,4886.1,861.8,407.0,0.0,0.3,1.4
Wyoming,Thermal,5.0,6161.0,5450.5,1032.3,375.7,0.0
Wyoming,Thermal,0.3,1.2,5.0,6865.0,5838.0,1096.9
Wyoming,Thermal,354.5,0.0,0.3,1.3,4.0,7295.0
Wyoming,Thermal,5892.3,1231.6,352.2,0.0,0.4,1.4
Wyoming,Thermal,5.0,7482.0,6407.6,1538.9,333.1,0.0
Wyoming,Thermal,0.4,0.9,4.0,8285.0,6486.1,1627.0
Wyoming,Thermal,317.8,0.0,0.6,0.9,4.0,8436.0
Wyoming,Thermal,6551.3,1714.6,307.2,0.0,0.7,0.9
Wyoming,Thermal,4.0,8578.0,6909.0,1772.3,301.3,0.0
Wyoming,Thermal,0.7,0.9,4.0,8989.0,7019.8,1811.9
Wyoming,Thermal,300.3,0.0,0.7,2.4,6.0,9141.0
Wyoming,Thermal,7740.0,1990.7,307.2,0.0,0.7,2.1
Wyoming,Thermal,6.0,10046.0,7847.6,2231.3,313.9,0.0
Wyoming,Thermal,0.7,2.3,5.0,10401.0,8087.4,2463.0
